338166	Ahoj, jak se máš?	542215	Salut, comment vas-tu ?
338181	Všichni lidé rodí se svobodní a sobě rovní co do důstojnosti a práv. Jsou nadáni rozumem a svědomím a mají spolu jednat v duchu bratrství.	338179	Tous les êtres humains naissent libres et égaux en dignité et en droits. Ils sont doués de raison et de conscience et doivent agir les uns envers les autres dans un esprit de fraternité.
354549	Všechny moje dorty jsou chutné!	354540	Tous mes gâteaux sont délicieux !
354556	Máme ještě mnoho času.	331914	Nous avons encore beaucoup de temps.
458918	Nebojte se mluvit anglicky s chybami.	9816	N'aie pas peur de faire des erreurs quand tu parles anglais.
460486	Tatoeba je droga.	705362	Tatoeba, c’est une drogue.
463650	Před nádražím je banka.	1318167	Il y a une banque devant la gare.
521569	Rád objimám Veroniku.	521564	J’aime serrer Veronika dans mes bras.
521604	Líbí se mi, když mi odesilá pohlednice.	521594	J’aime quand elle m’envoie des cartes postales.
534316	Jak se téhle zelenině říká anglicky?	521935	Comment on appelle ce légume en anglais ?
551329	Krabice je ze dřeva.	139588	La boîte est en bois.
565694	Jsem úplně vyčerpaný.	551928	J’ai un coup de pompe.
565704	Rozloučil jsem se s přítelem na nádraží.	551919	Il a dit au revoir à son ami à la gare.
565712	Hned jsme se spřátelili.	551947	Nous avons tout de suite sympathisé.
565722	Požádal, abych mu peníze okamžitě vratil.	553694	Il a exigé que je lui rende l’argent rapidement.
601809	Voda mrzne při 0 stupních.	895015	L'eau gèle à zéro degré Celsius.
601817	I tak je to možné říci.	474123	Vous pouvez tout aussi bien le dire.
601820	Toho člověka nesnáším.	1279	Je ne supporte pas ce type.
646749	Strč prst skrz krk!	646750	Enfonce ton doigt dans ta gorge !
696471	Prosím, řekněte jasně ano, nebo ne.	1318150	S'il vous plaît, dites clairement oui ou non.
696480	Včera byl čtvrtek.	1318127	Hier, c'était jeudi.
871504	Kde jste se naučil tak dobře česky?	2381659	Où est-ce que vous avez si bien appris le tchèque ?
871512	Promiňte, jsem cizinec a neumím moc česky.	2381669	Excusez-moi, je suis étranger et je ne parle pas beaucoup tchèque.
871535	Já jsem cizinec a neumím moc česky. Mluvte prosím pomalu.	2381676	Je suis étranger et je ne parle pas beaucoup tchèque. Parlez lentement s'il vous plait.
873611	Je to ještě daleko?	1318125	C'est encore loin ?
873657	Profesor učí český jazyk.	2381537	Le professeur enseigne le tchèque.
873661	Učím se česky.	1319379	J'apprends le tchèque.
1002484	To je dobrá otázka.	1041603	C'est une bonne question.
1047889	Nebude to tak dlouho trvat.	1318133	Ça ne va pas durer aussi longtemps.
1047981	Znám pravdu.	6290	Je connais la vérité.
1048016	Jsem kluk.	6311	Je suis un garçon.
1048022	Vůbec nemám hlad.	6317	Je n'ai pas faim du tout.
1048536	Na počátku stvořil Bůh nebe a zemi.	786401	Au commencement, Dieu créa les cieux et la terre.
1048536	Na počátku stvořil Bůh nebe a zemi.	1048576	Au commencement, Dieu créa le ciel et la terre.
1058203	Svět je blázinec.	3456	Le monde est une cage à fous.
1059249	Ach! Rozbil se mi počítač.	3734	Aaah ! ! Mon ordinateur est cassé !
1059770	Chcete se se mnou vyspat?	683408	Voulez-vous coucher avec moi  ?
1059992	Jsem gay.	2707397	Je suis gay.
1065080	Jsem zvědavý.	3252	Je suis curieux.
1096785	Jeden plus dvě se rovná tři.	475770	Un plus deux égale trois.
1096785	Jeden plus dvě se rovná tři.	524931	Un plus deux est égal à trois.
1105808	Sylvia milovala koncerty.	1318143	Sylvia aimait les concerts.
1114423	Nepláču.	1114634	Je ne pleure pas.
1131629	Nerozumíme ničemu z toho, co říkáte.	568652	Nous ne comprenons rien à ce que vous dites.
1131640	Nerozumíme si navzájem.	1076306	Nous ne nous comprenons mutuellement pas.
1131644	Učím se dva cizí jazyky.	6710	J'apprends deux langues étrangères.
1131666	V dnešní době toužíme, aby naše děti dělaly svá vlastní rozhodnutí, ovšem chceme se s těmito rozhodnutími ztotožňovat.	3622	De nos jours nous désirons que nos enfants prennent leurs propres décisions, mais nous voulons que ces décisions nous conviennent.
1131708	Nemáš mě rád.	1131698	Tu ne m'aimes pas.
1131710	Nespadají do této kategorie.	1131706	Ils ne relèvent pas de cette catégorie.
1131723	Doufám, že vás uvidím příští neděli.	1131713	J'espère vous voir dimanche prochain.
1131733	Jazyk může být používán rozličnými způsoby.	1131720	Une langue peut être utilisée de diverses manières.
1131890	Prohýbá se pod tíhou tašky.	1130419	Il courbe sous le poids du sac.
1131894	Kolik váží váš kufr?	335756	Quel est le poids de votre valise ?
1131899	Lidé, kteří nerozumí tomu, co říkám, ať zvednou ruku.	1131897	Que les personnes qui ne comprennent pas ce que je dis lèvent la main.
1132440	Každému odsouzenci na smrt bude sťata hlava.	1131875	Tout condamné à mort aura la tête tranchée.
1132487	V Singapuru se hovoří anglicky.	1126797	On parle anglais à Singapour.
1132489	Nebudu jíst zmrzlinu.	1132446	Je ne mangerai pas de crème glacée.
1132492	Měl jsem potíže se sháněním vstupenky na koncert.	1132162	J'ai eu des difficultés à me procurer un billet pour le concert.
1133152	Piknik byl zrušen kvůli dešti.	181704	Le pique-nique a été annulé à cause de la pluie.
1133165	Musíte se postarat o vašeho psa sami.	1132274	Vous devez vous occuper de votre chien vous-même.
1133230	Chci to udělat sám.	1133227	Je veux le faire par moi-même.
1133240	Jakých koncovek nabývá to sloveso v přítomném čase?	1133232	Quelles terminaisons prend le verbe au présent ?
1133283	Národnostní menšiny bojují proti předsudkům, chudobě a útlaku.	1133277	Les minorités ethniques luttent contre les préjugés, la pauvreté et l'oppression.
1133284	Nechci být v jeho kůži.	1133282	Je ne veux pas être dans sa peau.
1133286	Všichni lidé jsou dobří v hloubi svých srdcí.	1133281	Tous les gens sont bons au fond de leur cœur.
1133291	Cože? Ještě pořád nemůžeš řídit?	1133285	Quoi ? Ne peux-tu toujours pas encore conduire ?
1133293	Neříká mi ani slovo.	1133288	Elle ne me dit pas un mot.
1133297	Kdyby jsi zmáčkl to tlačítko, motor by se zastavil.	1133290	Le moteur s'arrête si tu appuies sur le bouton.
1133298	Stále si barví vlasy.	1133295	Elle se teint toujours les cheveux.
1133301	Má ještě pochyby.	1133296	Il a encore des doutes.
1133346	Nevěří v boha.	1133340	Elle ne croit pas en Dieu.
1134099	Junko je krásná dívka.	128411	Junko est une belle fille.
1134244	Tři široce rozšířená monoteistická náboženství jsou křesťanství, islám a judaismus.	1134236	Les trois grandes religions monothéistes sont le christianisme, l'islam et le judaïsme.
1137410	To je nejkrásnější podíváná, kterou jsem kdy viděl.	483089	C'est la plus belle vue que j'ai jamais contemplée.
1137950	Včera jsem sestavil zesilovač.	1137949	Hier j'ai construit un amplificateur.
1137976	Je dost bohatý na to, aby koupil dvě auta.	1137971	Il est suffisamment riche pour acheter deux voitures.
1137986	Mohu pro vás něco udělat?	1137939	Est-ce que je peux faire quelque chose pour vous ?
1137995	Křeslo je přede dveřmi.	1137933	Le siège est près de la porte.
1137999	Od dnešního rána jsem přečetl tři knihy.	1137964	Depuis ce matin j'ai lu trois livres.
1138271	Co bychom měli udělat k návratu do naší doby?	1138259	Que devons-nous faire pour retourner à notre époque ?
1138275	Pospěšte prosím!	1138272	Dépêche-toi, s'il te plait !
1138279	Nevěděli jsme, které auto koupit.	1138274	Nous ne savions pas quelle voiture acheter.
1138284	Ten mladý muž je lékař.	1138277	Le jeune homme est médecin.
1138286	Ano, jsem ženatý.	1138283	Oui, je suis marié.
1138536	Kde je tvůj otec?	464115	Où se trouve ton père ?
1138549	Můžeme cestovat v čase. A děláme to pozoruhodnou rychlostí vteřinu za vteřinou.	2348330	Nous pouvons voyager dans le temps. Et nous le faisons à la vitesse incroyable d’une seconde par seconde.
1138555	Nikdy neotevírejte dveře vozu, který je v pohybu.	1185627	N'ouvrez jamais la porte d'un véhicule en marche.
1138563	Ken i Meg jsou oba moji přátelé.	11126	Ken et Meg sont tous deux mes amis.
1138628	Můžete si tuhle knihu přečíst.	748309	Vous pouvez lire ce livre.
1138681	Tom udělal mnoho chyb.	1138392	Tom a fait beaucoup d'erreurs.
1142676	Přeji vám mnoho úspěchů.	1142668	Je vous souhaite un bon succès.
1320375	Oči jsou zrcadlem duše.	414518	Les yeux sont le miroir de l'âme.
1324615	Miminko otevřelo pusu.	2381678	Le bébé a ouvert la bouche.
1336555	Nezáleži na věku, dítě je dítě.	10665	Peu importe l'âge, un enfant est un enfant.
1336570	Nezáleží na tom jak jsme si blízci, nemůžu mu to dát udělat.	10669	Peu importe que nous soyons proches ou non, je ne peux pas lui demander de faire cela.
1336580	Každopádně, půjdu když přestane pršet.	10671	Quoi qu'il arrive, je sortirai quand il ne pleuvra plus.
1443442	Četl jsem, že prezidentem Brazílie je žena. Jmenuje se Dilma.	1443397	J'ai lu que le président du Brésil est une femme. Elle s'appelle Dilma.
1497990	Podle vás je to pravda?	2381647	Est-ce vrai selon vous ?
1610975	Byla na místě činu.	678315	Elle était sur les lieux du crime.
1618774	Moc se těším na dovolenou.	2381522	Il me tarde les congés.
1626990	Děkuji, to je vše.	3472	Merci, c'est tout.
1634481	Proč s námi neobědváš?	486506	Pourquoi ne pas dîner avec nous ?
1657730	„Tome!“ „Mary!“	1076716	« Tom ! » « Mary ! »
1717781	To, co říkáš, je pravda.	409228	Ce que tu dis est vrai.
1742956	Zapomněl jsem zamknout sklad.	2381557	J'ai oublié de fermer à clé la réserve.
1802045	Všichni chceme, abys byla šťastná.	1803326	Nous voulons tous vraiment que tu sois heureuse.
1814747	Oholili mu hlavu.	1011747	On lui rasa la tête.
1826765	„Ekonomika od sebe vzdaluje oba břehy Atlantiku“ — tak shrnuje deník La Stampa důsledky nedávných prohlášení Baracka Obamy, podle kterého jsou špatné vyhlídky na hospodářský růst ve Spojených státech zaviněny špatným řízením krize v eurozóně.	1826762	“L’économie éloigne les deux rives de l’Atlantique”, La Stampa résume ainsi les conséquences des récentes déclarations de Barack Obama, selon lesquelles les maigres perspectives de croissance des États-Unis sont dues à la mauvaise gestion de la crise de la zone euro.
1838497	Budoucnost má hodně jmen.	1838501	L'avenir a plusieurs noms.
1845603	Na stole je váza.	1188695	Sur la table se trouve un vase.
2090561	Dívat se na krásné obrázky ji dělá velkou radost.	2381523	Regarder de jolies images lui procure beaucoup de plaisir.
2091063	Kde je má kancelář?	2381520	Où se trouvent mes bureaux ?
2144037	Nemohu to krvácení zastavit.	1949242	Je ne parviens pas à juguler l'hémorragie.
2147807	Je jaro.	1115718	C'est le printemps.
2155657	Sněží v Paříži.	2155590	Il neige à Paris.
2268328	Mě se zdá být krutá.	2765187	Elle me semble cruelle.
2268328	Mě se zdá být krutá.	2765189	Elle me paraît cruelle.
2269391	Na rozdíl od něj, je jeho syn velký.	2125680	Contrairement à lui, son fils est grand.
2309399	Drazí bratři a sestry!	2309360	Bien chers frères et sœurs !
2381547	Neni dobré lhát.	1337188	C'est mal de dire un mensonge.
2381687	Čím víc, tím líp.	547948	Plus on est de fous, plus on rit.
2409425	To je kniha o hvězdách.	119807	C'est un livre concernant les étoiles.
2409425	To je kniha o hvězdách.	1591308	C'est un livre qui traite des étoiles.
2594226	Je to hřebec, nebo klisna?	2535703	Est-ce un étalon ou une jument ?
2659228	Žijí.	2661280	Ils vivent.
2659231	Jsou na živu.	2661282	Ils sont vivants.
2659231	Jsou na živu.	2661283	Elles sont vivantes.
2775505	Otrokyně zkusila utéct.	1820488	L'esclave essaya de s'enfuir.
2775505	Otrokyně zkusila utéct.	1820489	L'esclave a essayé de s'enfuir.
3238834	Chtěla bych heřmánkový čaj.	381949	Je voudrais une camomille.
3238835	Chtěl bych heřmánkový čaj.	381949	Je voudrais une camomille.
3308920	Probírali plán mnoho hodin.	816187	Ils discutèrent du plan durant des heures.
3308921	Nezapomeň koupit mléko.	553644	N'oublie pas d'acheter du lait.
3308922	Tom je velmi dobrý v přidělování úkolů.	2740364	Tom a un grand talent pour la répartition des tâches.
3308923	Co můžeme ztratit?	2307714	Qu'avons-nous à perdre ?
3308925	Už jste někdy jela na koni?	1890403	Êtes-vous jamais montée à cheval ?
3308926	Můj otec chodí každý den na procházku.	14885	Mon père se promène tous les jours.
3308927	Ztratil jsem svojí baterku.	2383390	J'ai perdu ma lampe-torche.
3308928	Přirostli si k srdci.	2194331	Ils se sont approchés.
3308933	Jestlipak včera Tom pomohl své matce?	2144628	Est-ce que Tom a aidé sa mère hier ?
3308935	Pomohl Tom včera své matce?	2144628	Est-ce que Tom a aidé sa mère hier ?
3308936	Tato káva je na mě příliš silná.	459605	Ce café est trop fort pour moi.
3308946	Byl jsi varován.	2005494	Tu as été prévenue.
3308949	Nikde nezůstávám dostatečně dlouho na to, abych si udělal kamarádky.	1970574	Je ne reste jamais où que ce soit assez longtemps pour me faire des amies.
3308950	Budu vám každou noc volat.	1438084	Je vous téléphonerai toutes les nuits.
3308951	Každou noc vám zavolám.	1438084	Je vous téléphonerai toutes les nuits.
3308954	Politická strana překročila hranici pěti procent v prvních volebních průzkumech.	1121991	Le parti politique dépassait dans les premiers sondages la barre des cinq pour cent.
3308957	Má sestra nyní pracuje jako prodavačka v supermarketu.	935545	Ma sœur travaille actuellement comme vendeuse au supermarché.
3469358	Život je krásný.	3651	La vie est belle.
3515504	Šel jsem na pivo s přáteli.	442098	Je suis allé boire une bière avec mes amis.
3547288	Peking je hlavní město Číny.	389048	Pékin est la capitale de la Chine.
3574517	Mám jednoho syna.	3574508	J'ai un fils.
3690993	To je dobrý slovník.	3693047	C'est un bon dictionnaire.
3691000	Je něco nového?	3693045	Il y a du nouveau ?
3691014	Stále existují lidé, kteří neumějí číst.	3693016	Il existe encore des gens qui ne savent pas lire.
3691017	Jak dlouho jste byli v Bostonu?	3693014	Combien de temps êtes-vous restés à Boston ?
3695284	Je sporné, zda své domácí úkoly vypracoval sám.	3695546	Il est peu probable qu'il ait fait ses devoirs lui-même.
3695286	Cena za svobodu je neustálá ostražitost.	3695519	Le prix de la liberté est une constante vigilance.
3701828	To není dobré znamení.	1670138	Ce n'est pas bon signe.
3305821	Ta kniha je nová.	3706912	Le livre est nouveau.
3068367	Můj otec je teď v nemocnici.	134873	Mon père est maintenant à l'hôpital.
3753111	Nevím, v kolik bude zpátky.	763496	Je ne sais pas quand elle reviendra.
3547309	Tallinn je hlavní město Estonska.	2758440	Tallinn est la capitale de l'Estonie.
3864459	Lituji své chyby.	6393	Je suis désolé pour ce malentendu.
3864465	Jsem hotov.	6705	Je suis prêt.
3864467	Jsem alergický na pyl.	6722	Je suis allergique au pollen.
3864468	Jsem svobodný.	6725	Je suis libre.
3891428	Proč tak chlastáš?	2319978	Pourquoi buvez-vous autant ?
3928440	Odvrátil oči.	2254166	Il évita ses yeux.
3962100	To je ta, co to nabídla.	1910658	C'est elle qui l'a suggéré.
3962139	Tady je hodně vody.	3658575	Il y a plein d'eau.
3963324	Už máte být schopen to pochopit.	3207971	Vous devriez déjà pouvoir comprendre.
3963468	Tato hra se vám bude líbit.	2129368	Vous aimerez ce jeu.
3963535	Nikdy jsem nemyslel, že jsi to opravdu udělal.	2388278	Je n'ai jamais pensé que tu avais vraiment fait ça.
3964114	Ty nepřijímáš dárky.	2100698	Tu n'accepteras pas les cadeaux.
3315640	Vidím jeho dům.	3982510	Je vois sa maison.
2659024	Kočka spí na stole.	549142	Le chat dort sur la table.
4084891	Přinesla jablka, pomeranče a tak podobně.	666073	Elle a apporté des pommes, des oranges, et ainsi de suite.
4084895	A co teď?	397571	Et maintenant ?
4084926	A ještě něco.	4084928	Et encore une chose.
4084940	A tak jsem odešel.	4084939	Alors je suis parti.
4084950	Psal a psal.	4084952	Il n'arrêtait pas d'écrire.
4084963	Slíbil mi to, a stejně nepřišel.	4084967	Il n'est pas venu malgré sa promesse.
4084971	Díval se, a neviděl ho.	4084973	Il regarderait sans le voir.
4084982	Má rád hory.	4084984	Il aime la montagne.
4086837	Máme hlad.	2070841	Nous avions faim.
1796577	Tom neodpověděl na Maryinu otázku.	1337620	Thomas n'a pas répondu à la question de Marie.
1796577	Tom neodpověděl na Maryinu otázku.	1337617	Thomas ne répondit pas à la question de Marie.
1639131	Rád sleduji, když se svléká.	518333	J'aime la voir se déshabiller.
4159536	Moje matka rozkrájela koláč.	2342859	Ma mère a coupé le gâteau.
4159539	To zní velmi lákavě.	1337284	Ça a l'air très tentant.
4159541	Slíbila, že se za něj provdá.	1337241	Elle promit de l'épouser.
4159544	Ona mu často nadává.	1337237	Elle le traite souvent de tous les noms.
4159549	Dnes v noci se ochladí.	1337189	Ça va se rafraîchir ce soir.
4235959	Myslel jsem, že jsi přítel.	2159722	Je pensais que vous étiez un ami.
4244794	Má deset dětí.	354787	Elle a dix enfants.
3064693	Jak dlouho musím čekat na příští autobus?	3446573	Combien de temps dois-je attendre pour le prochain bus ?
1881386	To je tvůj problém, ne můj.	1903121	C'est ton problème, pas le mien.
4270763	Budova je vysoká sedm pater.	1543789	L'immeuble a sept étages.
4270809	Tom potřebuje nové boty.	2169111	Tom a besoin de nouvelles chaussures.
3238796	Jeden za všechny, všichni za jednoho.	437497	Un pour tous, tous pour un.
4286143	Barack Obama je křesťan.	1883862	Barack Obama est chrétien.
1700653	To je moje škole.	470434	C'est mon école.
3511384	Nemám čas číst knihy.	7895	Je n'ai pas le temps de lire des livres.
4407013	Cena je vysoká.	3057386	Le prix est élevé.
4412575	Zítra mám narozeniny.	1330312	Demain est mon anniversaire.
2605100	Narozeniny jsou důležité.	2592176	Les anniversaires sont importants.
3971596	Dneska mám narozeniny.	985620	Aujourd'hui c'est mon anniversaire.
3971596	Dneska mám narozeniny.	2840638	Aujourd'hui, c'est mon anniversaire.
4412575	Zítra mám narozeniny.	831538	Demain, c'est mon anniversaire.
4180133	Evoluce není názor, je to fakt.	3222439	L'évolution n'est pas une opinion, c'est un fait.
4424398	To je nezákonné!	1288203	C'est illégal !
4434149	Ztratíte čas.	2076735	Vous perdrez du temps.
4434146	Ztratíš čas.	2076712	Tu perdras du temps.
4434727	Špatně.	6458	Faux.
1680696	Jeden z mých přátel tě zná.	815091	Un de mes amis te connaît.
4445000	„Proč?“ — „Proč ne?“	2103839	« Pourquoi ? » - « Pourquoi pas ? »
4427171	Umím žonglovat se čtyřmi míčky.	4468576	Je sais jongler avec quatre balles.
4427162	Ty spíš s brýlemi?	4468577	Tu dors avec des lunettes ?
3524418	Ty ženy se mi líbily.	4468580	Ces femmes me plaisaient.
3518409	To je tvůj penis?	4468581	C'est ton pénis ?
3518410	Který penis je tvůj?	4468582	Quel pénis est à toi ?
4469531	Mám slona.	4442884	J'ai un éléphant.
4470582	Jakub hraje pólo.	1018898	Jacob joue au polo.
1501558	Požádal nás o pomoc.	478797	Il nous a demandé de l'aider.
4477472	To je ale bordel!	1737714	Quel bordel !
4480584	Kočka má dvě uši.	1194879	Le chat a deux oreilles.
4480584	Kočka má dvě uši.	1242262	Un chat a deux oreilles.
3498222	Vím vše, co potřebuji vědět.	2565719	Je sais tout ce que je dois savoir.
4556406	Nemluvím anglicky dobře, ačkoliv jsem se angličtinu učil šest let ve škole.	355079	Je ne parle pas bien l'anglais, bien que je l'aie étudié six ans à l'école.
3577243	Mám ráda čokoládu.	379728	J'aime le chocolat.
1702039	Promyslím si to.	180403	J'y penserai.
4615783	Myslím, že jsem v lese zahlédl elfa.	4115376	Je pense avoir vu un elfe dans la forêt.
2466021	To bude bolestivé.	1589097	Ça va être douloureux.
3512848	Jestli potřebuješ slovník, půjčím ti můj starý.	592243	Si tu as besoin d'un dictionnaire, je te prêterai mon vieux.
4642881	Je to velmi drahé.	4642895	Ça coûte très cher.
4643122	Dej mi prosím pět žetonů.	12852	Donne-moi cinq jetons, s'il te plaît.
1756508	Mám přítele, který je pilotem.	7928	J'ai un ami qui est pilote.
3547323	Hlavní město Maďarska je Budapešť.	2109624	La capitale de la Hongrie est Budapest.
4286182	Hlavním městem Maďarska je Budapešť.	2109624	La capitale de la Hongrie est Budapest.
4703405	Marie je z dobré rodiny.	1692713	Marie vient d'une bonne famille.
4703457	Myslím, že je příliš mladá.	2031212	Je pense qu'il est trop jeune.
4703459	Myslím, že je příliš mladý.	2031212	Je pense qu'il est trop jeune.
4706208	Chléb je hnědý.	1598949	Le pain est brun.
4706840	Mám pár návrhů.	2725909	J'ai quelques suggestions.
4719413	Nikdy s ním neměla schůzku.	1368736	Elle n'est jamais sortie avec lui.
4719414	Nikdy s ním nešla na rande.	1368736	Elle n'est jamais sortie avec lui.
4745010	Ty fakt nejseš hloupej.	3232	T'es vraiment pas bête.
4761683	Všichni, kromě něj, se zasmáli.	2341928	Tout le monde rit, à part lui.
4780354	Kdo se bojí, nesmí do lesa.	4780366	Qui a peur du loup ne va pas au bois.
3867587	Vstup do knihovny je zdarma.	180250	L'entrée de la bibliothèque est libre.
4995670	Itálie není Řecko.	2114306	L'Italie n'est pas la Grèce.
5019531	Ten večer neměla nic k jídlu a její děti už neměly sílu plakat. Zmlkly, když jsem přišel.	5019521	Ce soir, elle n'avait rien à manger, et ses enfants n'avaient plus la force de crier, ils se taisaient quand je suis arrivé.
5019535	Před třemi dny prodala své vlasy, nejkrásnější jaké jsem kdy viděl.	5019519	Il y a trois jours, elle a vendu ses cheveux, les plus beaux que j'aie jamais vus.
5019539	Tenhle chlapec je hráč a nevím, zda má raději ženy či víno.	5019514	Ce garçon est joueur, et je ne sais ce qu'il aime le mieux des femmes ou du vin.
5019542	Hle, tomu se říká dobře vychovaný mladík.	5018886	Voilà ce qui s’appelle un jeune homme bien élevé.
5019543	Tom je slepý.	5017568	Tom est aveugle.
3577297	Mají rádi jablka.	5017564	Ils aiment les pommes.
5019547	Nikdo nerozumí.	5017552	Personne ne comprend.
5019548	Pili.	2922999	Ils buvaient.
5019549	Příliš o něm mluvíš.	5015725	Tu parles de lui beaucoup trop.
5019551	Pocházím ze Saitamy.	5015721	Je suis originaire de Saitama.
5019553	Tom šetří na cestu do Austrálie.	5015708	Tom économise de l'argent pour un voyage en Australie.
5019556	Bylo jí tedy devatenáct.	5015609	Elle avait alors dix-neuf ans.
5019557	Jsou si vědomi svých chyb.	5015598	Ils sont conscients de leurs erreurs.
5019559	Nevypadáte dobře. Jste nemocný?	5014506	Vous n'avez pas très bonne mine. Vous êtes malade ?
5019562	Neházet nic z okna.	5014456	Ne rien jeter par la fenêtre.
5019567	Zdraví začíná dobrým spánkem.	5014411	La santé commence par un bon sommeil.
5019568	Musíš počkat.	5014391	Tu dois attendre.
5019570	Všechny ženy jsou krásné.	5014389	Toutes les femmes sont belles.
5019572	Tom pracuje s námi.	5014332	Tom travaille avec nous.
5019573	Velikost národa a jeho morální pokrok mohou být posuzovány podle způsobu, jakým zachází se zvířaty.	5014195	La grandeur d’une nation et ses progrès moraux peuvent être jugés par la manière dont ses animaux sont traités.
5019582	Zlatým pravidlem chování je vzájemná tolerance, protože nikdy nebudeme myslet stejně, nikdy neuvidíme více než část pravdy a i tu z různých úhlů.	5014141	La règle d'or de la conduite est la tolérance mutuelle, car nous ne penserons jamais tous de la même façon, nous ne verrons qu'une partie de la vérité et sous des angles différents.
1816134	To bolí.	5013857	Ça fait mal.
5019585	Tom nemůže být daleko.	5013847	Tom ne doit pas être bien loin.
5019587	Včely zmizely.	5013844	Les abeilles disparaissent.
5019588	Tom byl zabit v Bostonu.	5013831	Tom a été tué à Boston.
5019590	Tom se pokusil Mary zachránit.	5013828	Tom a essayé de sauver Mary.
5019591	Je to velký projekt.	5013823	C'est un gros projet.
5019592	Je to velký problém.	5013819	C'est un gros problème.
5019593	Je to dobrý systém.	5013821	C'est un bon système.
5019611	Spojené Státy plánují použít medializované teroristické organizace, jako je al-Qajda a Daech, k destabilizaci Ruska a Číny.	5013426	Les États-Unis comptent utiliser des organisations terroristes sur-médiatisées comme al-Qaïda et Daech pour déstabiliser la Russie et la Chine.
