4393	È un gioco di parole.	3373669	Je to slovní hříčka.
4404	Dubitare di sé stessi è il primo segno di intelligenza.	1133193	Pochybování o sobě samém je první známka inteligence.
4416	Il mondo è una gabbia di matti.	1058203	Svět je blázinec.
4424	Grazie, è tutto.	1626990	Děkuji, to je vše.
4426	Che ore sono?	1041629	Kolik je hodin?
4440	La vita è quello che ti succede mentre sei impegnato a fare altri progetti.	1700772	Život je to, co se ti stane, zatímco se zabýváš jinými plány.
4468	Roma non fu fatta in un giorno.	1138595	Řím nebyl postaven za den.
4497	La vita è bella!	3469358	Život je krásný.
4504	Ti ho sognato.	1662104	Zdálo se mi o tobě.
342177	In questi giorni piove sempre.	1691915	V těchto dnech pořád prší.
350319	Mio padre è un po' antiquato.	1657768	Můj otec je poněkud staromódní.
350341	Entrata nella camera da letto, iniziò a singhiozzare.	1691991	Vstupivši do ložnice, začala vzlykat.
350440	Mi guardò negli occhi.	1502507	Podíval se mi do očí.
350548	Se avessi saputo della tua malattia, ti sarei venuto a trovare in ospedale.	1497942	Kdybych byl býval věděl o tvém onemocnění, navštívil bych tě v nemocnici.
350582	Era in tempo per l'appuntamento.	1663801	Byl na schůzce včas.
350628	La malaria è una malattia portata dalle zanzare.	1497943	Malárie je nemoc přenášená komáry.
350929	Il capo ci ordinò di lavorare da mattina a sera.	1133197	Šéf si nás najal, abychom pracovali od rána do večera.
351067	Quanto è profondo questo lago?	1499189	Jak je toto jezero hluboké?
351122	Fu investita da un'auto mentre attraversava la strada.	1700782	Byla sražena autem, když přecházela silnici.
359450	Pesa di più il piombo o l'oro?	2207003	Je těžší olovo, nebo zlato?
359476	Vaffanculo!	1059544	Jdi do prdele!
373740	Ecco il mio portafoglio.	1499209	Tady je moje peněženka.
373942	Crede ai fantasmi.	1662079	Věřím na duchy.
374197	Ho sempre fame.	1662073	Mám stále hlad.
374410	Lavati le mani prima di mangiare.	2268335	Umyjte si před jídlem ruce.
374434	Sono di Tokyo.	1750826	Já jsem z Tokia.
374455	Ha nevicato a Osaka.	1700727	V Osace sněžilo.
374456	Vive a Osaka.	1700728	Žije v Osace.
374460	Non mi piace l'atmosfera inquinata delle grandi città.	1700729	Nelíbí se mi znečištěné ovzduší velkých měst.
374461	Ho sentito qualcuno piangere.	1700730	Slyšel jsem někoho plakat.
374462	Ho sentito qualcuno gridare.	1700731	Slyšel jsem někoho křičet.
374463	Non so chi abbia scritto questa lettera.	1700732	Nevím, kdo napsal tento dopis.
374464	Sono un uomo.	1700736	Jsem muž.
374467	Masaru si è sposato oggi.	1700739	Masaru se dnes oženil.
374468	Oggi è nuvoloso.	1700740	Dnes je zataženo.
374469	Oggi sono fortunato.	1501520	Dnes mám štěstí.
374470	Grazie per oggi.	1700741	Díky za dnešek.
374471	Oggi è piovoso.	1700745	Dnes je deštivo.
374472	Fa freddo oggi.	1700747	Je dnes chladno.
374473	Mi sento bene oggi.	1700750	Dnes se cítím dobře.
374474	Mi sento meglio oggi.	1700752	Dnes se cítím lépe.
374476	Oggi fa estremamente caldo.	1700756	Dnes je mimořádně horko.
374546	Lei ci insegna il francese.	1501636	Učí nás francouzštinu.
374583	Parlare inglese non è facile.	2219058	Mluvit anglicky není jednoduché.
374613	Chi ha scritto Amleto?	3543406	Kdo napsal Hamleta?
375423	Roma non è stata costruita in un giorno.	1138595	Řím nebyl postaven za den.
376591	Questo uccello non può volare.	1656542	Tento pták nemůže létat.
376628	Da lontano la piccola isola assomigliava a una tartaruga marina.	2196233	Z dálky ten malý ostrov připomínal mořskou želvu.
376629	Abbiamo trovato una tartaruga in giardino.	2196236	Našli jsme v zahradě želvu.
377193	I genitori amano i propri figli.	1502497	Rodiče milují vlastní děti.
377552	Persiste nella sua opinione.	2196227	Trvá na svém názoru.
378698	Pochi sopravvivono a questa malattia.	1497944	Málo lidí přežije tuto nemoc.
379135	Parlate inglese?	1142642	Mluvíte anglicky?
379532	L'ha resa felice.	1665185	Udělal ji šťastnou.
379682	A tutti piacerebbe credere che i sogni possano diventare realtà.	2268201	Všem by se líbilo věřit, že se sny mohou stát skutečností.
379708	Guarda le note a pagina dieci.	1691986	Podívej se na poznámky na straně deset.
379767	Mio padre è andato in Cina.	2206850	Můj otec odjel do Číny.
380434	La vita in prigione è peggio della vita di un animale.	3507082	Život ve vězení je horší než život jako zvíře.
380621	Loro mangiano dei semi di girasole mentre giocano a carte.	1700789	Pojídají slunečnicová semínka, zatímco hrají karty.
380650	Quando il ghiaccio si scioglie, diventa acqua.	1663880	Když led taje, stává se z něj voda.
380832	Kyoto è famosa per i suoi templi antichi.	1499760	Kjóto je známé svými chrámy.
381441	Mi piacerebbe visitare New York.	1657778	Líbilo by se mi navštívit New York.
381897	Meno rumore, per favore.	1691945	Méně hluku, prosím.
381942	Vorrei una camomilla.	3238834	Chtěla bych heřmánkový čaj.
381942	Vorrei una camomilla.	3238835	Chtěl bych heřmánkový čaj.
382095	Mentre eravamo in vacanza, un vicino si è preso cura del nostro gatto.	1700819	Zatímco jsme byli na dovolené, soused se nám staral o kočku.
382140	È andato a cacciare nei boschi.	1657273	Šel lovit do lesů.
382157	Tutti gli esseri umani nascono liberi ed eguali in dignità e diritti. Essi sono dotati di ragione e di coscienza e devono agire gli uni verso gli altri in spirito di fratellanza.	338181	Všichni lidé rodí se svobodní a sobě rovní co do důstojnosti a práv. Jsou nadáni rozumem a svědomím a mají spolu jednat v duchu bratrství.
382169	Verrà punito.	1696593	Bude potrestán.
383498	Dillo in inglese.	1665212	Řekni to anglicky.
384593	Sono completamente guarito da questa malattia.	1497945	Jsem z tohoto onemocnění zcela vyléčen.
384854	Siamo fratello e sorella.	1657777	Jsme bratr se sestrou.
386199	Questo è un libro sulle stelle.	2409425	To je kniha o hvězdách.
387010	Avevamo tre aerei.	1505635	Měli jsme tři letadla.
387546	In realtà un mezzo occhio è molto utile perché con un mezzo occhio un animale può vedere la metà di un altro animale che vuole divorarlo e spostarsi dal suo cammino, e divorerà lui stesso l'animale che non ha che un terzo di occhio o il 49% di un occhio perché esso non si sarà spostato dal suo cammino abbastanza velocemente, e l'animale che è stato divorato non avrà dei cuccioli perché è morto.	2268313	Polovina oka je ve skutečnosti velmi užitečná, protože s polovinou oka může živočich vidět polovinu jiného živočicha, který ho chce sežrat a utéct z jeho cesty, sežrat sám jiného živočicha, jenž nemá víc než třetinu oka, nebo 49 % oka, protože neutekl z jeho cesty dostatečně rychle, a živočich, který byl sežrán, nebude mít mláďata, jelikož je mrtvý.
388239	È ritornato a prendere il suo cappello.	2196598	Vrátil se, aby si vzal svůj klobouk.
389488	Pechino è la capitale della Cina.	3547288	Peking je hlavní město Číny.
393897	Meglio un uovo oggi che una gallina domani.	1497891	Lepší vrabec v hrsti nežli holub na střeše.
395849	Chi sei?	1338577	Kdo jsi?
397464	C'è qualcuno alla porta.	1502520	Někdo je ve dveřích.
398316	Mio fratello si è ferito durante l'incidente.	1656602	Můj bratr se zranil při nehodě.
399341	Molte persone non sanno che gli antibiotici sono inefficaci contro le malattie virali.	1497946	Mnoho lidí neví, že antibiotika jsou neúčinná proti virovým onemocněním.
399716	Questa è mia madre.	1891591	To je má matka.
399830	Un cane corre dietro a un gatto e il gatto corre dietro a un topo.	1133158	Pes běží za kočkou a kočka běží za myší.
403020	Forse non lo sai, ma nessuno potrebbe sostituirti.	1511999	Možná to nevíš, ale nikdo by tě nemohl nahradit.
409361	Il tuo suggerimento sembra ragionevole.	2196625	Tvůj návrh zní rozumně.
409861	Quando sento questa canzone, ti penso, e mi manchi.	1664411	Když slyším tuhle píseň, myslím na tebe a chybíš mi.
410113	Supponiamo che si tratti di un avvelenamento da morso di serpente.	3506699	Předpokládáme, že se jedná o otravu hadím uštknutím.
410159	Ho un gatto e un cane. Il gatto è nero e il cane è bianco.	1133159	Mám kočku a psa. Kočka je černá a pes je bílý.
410822	Ammiro il tuo talento.	1665176	Obdivuji tvůj talent.
418975	Alla fine il suo sogno di diventare medico si è avverato.	2218996	Nakonec se jeho sen, stát se lékařem, vyplnil.
422373	Le sue gambe sono lunghe.	1497937	Její nohy jsou dlouhé.
426206	Ho accettato di aiutare l'anziana signora.	1664379	Souhlasil jsem pomoci staré paní.
426482	Il nemico di un nemico è un amico.	1502526	Nepřítel nepřítele je přítel.
426860	A presto!	1497956	Uvidíme se brzy!
427749	Mi ricordo di averla vista da qualche parte.	1696596	Pamatuji si, že jsem ji někde viděl.
427924	Chi erano i membri dei Beatles?	1502523	Kdo byli členové Beatles?
427968	Sono in buona salute.	1501940	Jsem zdráv.
428083	Mi ami?	1338508	Miluješ mě?
429325	Venti persone sono morte in un incendio.	1662068	Dvacet lidí zemřelo při požáru.
438668	Puoi venire domenica sera?	2206854	Můžeš přijít v neděli večer?
439996	È pericoloso nuotare nello stagno.	1701533	Je nebezpečné plavat v rybníce.
440001	Non c'è molta acqua nello stagno.	1701531	V rybníce není moc vody.
445210	Non ho mai sentito parlare di questa storia.	1502532	Nikdy jsem neslyšel vyprávět tento příběh.
446054	Eppur si muove!	3435352	A přece se točí!
448301	Il bosco brucia facilmente.	1657277	Les snadno hoří.
488881	Farò una prova.	1662180	Zkusím to.
493628	Credono che Jane sia onesta.	1499168	Věří, že Jane je upřímná.
497685	L'aeroporto era chiuso a causa della nebbia.	1664403	Letiště bylo uzavřeno kvůli mlze.
497694	Sembra una proposta abbastanza buona.	1501548	To zní jako skutečně skvělý návrh.
499812	Per favore, datemi una tazza di latte.	1656604	Dejte mi prosím hrnek mléka.
499825	Il principe era perso nel bosco.	1657281	Princ se ztratil v lese.
499839	I draghi sono degli animali immaginari.	2206856	Draci jsou imaginární živočichové.
521609	Mi piace, quando mi manda le cartoline.	521604	Líbí se mi, když mi odesilá pohlednice.
524167	Pago con la carta di credito.	1663756	Platím kreditní kartou.
524751	Durante la sua vita, lei ha avuto tre mariti e esercitato vari mestieri.	2207946	Během svého života měla tři manžele a vykonávala různá řemesla.
531446	La settimana scorsa eravamo molto occupate.	1691928	Minulý týden jsme byly velmi zaneprázdněné.
548393	Devo aiutarla a tutti i costi.	1497982	Musím jí pomoct za každou cenu.
576984	Chi di spada ferisce, di spada perisce.	1691944	Kdo mečem zraňuje, mečem zhyne.
581650	Mia cara, se il cibo non è pronto alle sette, ho intenzione di andare al ristorante.	1505738	Moje drahá, jestliže jídlo nebude hotovo v sedm, mám v úmyslu jít do restaurace.
587950	La casa è fredda.	1133161	Dům je studený.
602272	In Giappone non c'è nessun lago più grande del lago Biwa.	1657310	V Japonsku není větší jezero než jezero Biwa.
602336	Come si dice...?	1657770	Jak se řekne ...?
602337	È assurdo provare a persuaderlo.	1665177	Je nemyslitelné, zkoušet ho přesvědčit.
602363	Volevo andare lì.	1691943	Chtěl jsem tam jít.
602480	Lei ha indossato lo stesso cappello per un mese.	1691994	Ona nosila měsíc ten samý klobouk.
606161	Questo era il nocciolo della questione.	1657363	Tohle bylo jádro věci.
607664	Questo puzzle ha cinquecento pezzi.	1497984	Tyto puzzle mají pět set dílků.
609082	Sono sicuro che lei non verrà a trovarti.	1665206	Jsem si jistý, že tě nepřijede navštívit.
609639	Quante persone erano presenti alla riunione?	3589443	Kolik lidí bylo přítomno na schůzi?
610753	In principio Dio creò il cielo e la terra.	1048536	Na počátku stvořil Bůh nebe a zemi.
612748	Perché ti sei arrabbiata così tanto con me la scorsa settimana?	1657765	Proč ses na mě tak zlobila minulý týden?
617203	Ken corre più veloce di voi.	2218988	Ken běhá rychleji než vy.
622297	Lui non li aiuterà e nemmeno io lo farò.	1665175	On jim nepomůže a ani já to neudělám.
624831	Ha perso il sentiero nei boschi.	1657287	Ztratil cestu v lesích.
624849	È un insegnante di inglese.	2196202	Je to učitel angličtiny.
626888	Aspira a diventare una decoratrice di interni.	1657781	Usiluje o to, stát se interiérovou designérkou.
627235	Ti sei già lavato le mani?	1137376	Už jsi si umyl ruce?
627739	Vuole giocare a calcio questo pomeriggio.	1657769	Chce hrát fotbal tohle odpoledne.
627747	Più aspettavo più diventavo impaziente.	1498615	Čím déle jsem čekal, tím jsem se stával více netrpělivý.
632019	Amnesia significa "perdita di memoria".	1691927	Amnézie znamená „ztrátu paměti“.
632963	Lo stagno era pieno di piccoli pesci.	1701536	Rybník byl plný malých ryb.
633503	Non attraversare la strada correndo.	2219077	Nepřebíhejte silnici.
633790	Ha girato la chiave.	1142621	Otočil klíčem.
633841	C'è molta acqua nello stagno oggi.	1701537	V rybníce je dnes hodně vody.
634509	Lei era ancora debole dopo la sua malattia.	1497947	Byla ještě oslabená po nemoci.
634535	Siete mancati tutti questi anni.	1501607	Chyběli jste všechny tyto roky.
635700	Lei non crede in Dio.	1133346	Nevěří v boha.
637074	Non mi dire!	1133279	Neříkej!
638913	Il ferro è più utile dell'oro.	3526779	Železo je užitečnější než zlato.
643083	Mi fa male il piede.	1497973	Bolí mě chodidlo.
646759	Spingi il dito attraverso la gola!	646749	Strč prst skrz krk!
647137	Il ladro corse fino al bosco, vi entrò, e lì si nascose.	1657294	Zloděj běžel až do lesa, vstoupil tam a ukryl se.
650454	Le tigri vivono nella giungla, i leoni nella savana.	1691985	Tygři žijí v džungli, lvi na savaně.
653914	Quella nuvola mi sembra un coniglio.	1502513	Tamten mrak mi připomíná tvarem králíka.
661531	C'è qualcuno qui che parla inglese?	1501937	Je tu někdo, kdo mluví anglicky?
666746	Sto risparmiando per poter andare in Australia.	1657791	Šetřím, abych mohl jet do Austrálie.
669746	Usare l’esperanto per comunicare internazionalmente è una soluzione per preservare la diversità linguistica.	1501589	Používání esperanta jako prostředku mezinárodní komunikace je řešením pro zachování jazykové rozmanitosti.
670836	Preoccuparsi è come pagare un debito che non si ha.	2206980	Dělat si starosti je jako platit dluh, který není.
671603	Andiamo a giocare al parco con l'aquilone?	1663747	Jdeme si do parku pouštět draka?
672411	In quell'anno ci fu un buon raccolto di grano.	1502529	V tomto roce byla bohatá úroda pšenice.
672448	Lo stagno è un metallo molle.	1700866	Cín je měkký kov.
677381	È piccolo e debole.	1691995	Je malý a slabý.
677967	Il re Dario fu sconfitto da Alessandro Magno.	2219055	Král Dárius byl poražen Alexandrem Velikým.
696964	Vista da una certa distanza, è una vera bellezza.	1501702	Při pozorování z určité vzdálenosti je to skutečná nádhera.
700430	Le mucche ci danno del buon latte.	1501560	Krávy nám dávají dobré mléko.
701144	Si è trasferito nel mio quartiere.	1691959	Přestěhoval se do mé čtvrti.
702321	Vorrei avere più tempo per dormire.	2219070	Chtěl bych mít více času na spaní.
702856	Voglio che tu vada all'ufficio postale.	2196574	Chci, abys šel na poštu.
704843	Non sono riuscito a sopportarne la vista.	1691936	Nedokázal jsem na to snést pohled.
704976	Riesci a distinguere l'argento dallo stagno?	1701547	Dokážeš rozlišit stříbro od cínu?
705912	Pensi che sia attraente?	1692011	Myslíš, že je přitažlivá?
714387	Hai messo il cappello al contrario.	1657790	Vzal sis ten klobouk obráceně.
714475	Ci sono molte fabbriche a Kawasaki.	1665188	V Kawasaki je mnoho továren.
714569	È primavera.	2147807	Je jaro.
717845	Sono uscita di casa presto per avere un buon posto.	1502518	Odešla z domu brzy, aby měla dobré místo.
719768	Ero senza parole.	1501518	Neměl jsem slov.
723341	Cristoforo Colombo una volta andò in un McDonald's e ordinò un Happy Meal. Non lo rese felice, però gli piacque il gioco.	1501935	Kryštof Kolumbus šel jednou do McDonald's a objednal si Happy Meal. Neudělalo ho to šťastným, ale líbila se mu hračka.
724571	Viviamo a New York.	2206979	Žijeme v New Yorku.
726328	Mi voglio andare a tuffare nel fiume.	2268340	Chci se jít potápět do řeky.
729191	Buon viaggio!	871496	Št'astnou cestu!
741749	Ho paura dei gufi.	1656528	Mám strach ze sov.
749955	Il parabrezza è l'ampia finestra di vetro nella parte anteriore di un veicolo.	1501629	Čelní sklo je velké skleněné okno v přední části vozu.
756478	In caso di incendio rompa questa finestra.	1662102	V případě požáru rozbij tohle okno.
757576	C'è una penna tra la mela e il libro.	2218995	Mezi jablkem a knihou je pero.
757726	Sto cercando una cartoleria per comprare delle penne.	1501547	Hledám papírnictví, abych koupil nějaké propisky.
759443	I soggetti per l'esperimento sono stati scelti casualmente.	1696682	Předměty pro experiment byly vybrány nahodile.
759445	Gli animali sembrano muoversi casualmente.	1696670	Zdá se, že zvířata se přemisťují náhodně.
759452	Posso aprire un barattolo?	1696663	Můžu otevřít sklenici?
759457	Ce l'avete fatta!	1696647	Udělali jste to!
759534	Non so come usare un file art (.art).	1696644	Nevím, jak používat soubor art (.art).
759548	Sarebbe caduta nello stagno se lui non l'avesse presa per il braccio.	1696618	Spadla by do rybníka, kdyby ji nechytil za paži.
759549	Lo stagno è molto profondo.	1696603	Ten rybník je velmi hluboký.
781739	Dovreste fare attenzione a quello che dite.	2206864	Měli byste se soustředit na to, co říkáte.
791103	Molto bene, grazie.	1502514	Skvěle, díky.
794195	Chi comanda il tempo?	2207971	Kdo přikazuje počasí?
794949	La frase con il numero precedente è falsa.	1499762	Věta s předchozím číslem je chybná.
806613	Questo è un gioco di parole.	1691932	Tohle je slovní hra.
809212	Il progetto è stato un grande successo.	2196518	Ten projekt byl obrovský úspěch.
819324	Tu certamente dirai la verità.	1501938	Ty jistě řekneš pravdu.
819768	L'acqua è pesante.	1608013	Voda je těžká.
819800	Il cibo è buono.	1692010	Jídlo je dobré.
823435	La ragazza che lavora nella pasticceria è affabile.	1497976	Ta dívka, co pracuje v pekárně, je milá.
823459	Stavi leggendo un libro a quell'ora?	2268197	Četl jsi v tu dobu knihu?
825789	Tony parla inglese meglio di me.	1497985	Tony mluví anglicky lépe než já.
830342	C'erano molte rane in questo stagno.	2196561	V tomto rybníce bývala spousta žab.
835226	È venuto in autobus o in treno?	458437	Přijel autobusem, nebo vlakem?
836231	Lavati la faccia e le mani.	1501936	Omyj si obličej a ruce.
838312	La paura causa l'aggressività nei cani.	1133183	Strach vzbuzuje ve psech agresivitu.
838545	Non riesco a credere che tu non conosca l'indirizzo di lei.	1691933	Nedokážu uvěřit, že neznáš její adresu.
846423	Che tipo di minestra è questa?	2218984	Jaký druh polévky je tohle?
848756	Potrei rispondere a tutte le domande.	1499195	Mohl bych zodpovědět všechny otázky.
852664	Posso assicurarti un lavoro.	1657767	Mohu ti zajistit práci.
860673	Una mela al giorno leva il medico di torno!	1505719	Jablko denně drží lékaře stranou.
860745	Com'è questa professoressa?	860738	Jaká je to profesorka?
867361	Finché esisterà il Colosseo, esisterà Roma; quando cadrà il Colosseo, cadrà anche Roma; ma quando cadrà Roma, anche il Mondo cadrà.	1138609	Dokud stojí Kolos, stojí Řím; padne-li Kolos, padne i Řím; padne-li Řím, padne svět.
867380	Mi sento sola senza di voi.	2207934	Cítím se bez vás sama.
876112	La popolazione del Giappone è maggiore di quella della Gran Bretagna.	2268339	Japonská populace je větší než ta britská.
876219	L'uomo anziano mi ha parlato in francese.	1657786	Postarší pán na mě mluvil francouzsky.
876586	Fammi un esempio.	1497975	Dej mi příklad.
883414	Non riesco a seguirvi.	1497992	Nemohu vás následovat.
884128	Morì di cancro.	1501717	Zemřel na rakovinu.
888203	Capisco poco di computer.	461921	Moc se v počítačích nevyznám.
893702	Non toccare quel bottone!	2196593	Nedotýkejte se toho dna!
895281	Perché hai strappato il tessuto, invece di tagliarlo con le forbici?	1511953	Proč jsi trhal tu látku, místo abys ji rozstříhal nůžkami?
910264	È una grande idea.	1634483	Je to skvělá myšlenka.
910275	Hai mai visto un ragno tessere la sua tela?	1501545	Viděl jsi někdy pavouka splétat síť?
932828	Passami sale e pepe, per favore.	1501525	Podej mi sůl a pepř, prosím.
934121	Quella è una grande idea.	1634483	Je to skvělá myšlenka.
934559	Ha detto che non riusciva a venire.	1499192	Řekl, že nemohl přijet.
935581	Nelle sue mani il piombo diventava oro.	2207005	V jejích rukách se olovo mění na zlato.
936863	Il libro più importante per imparare una lingua è, naturalmente, un dizionario.	2206863	Nejdůležitější knihou pro učení jazyka je přirozeně slovník.
940175	Ho avuto il permesso di andarmene da solo purché promettessi di stare attento.	2206992	Bylo mi povoleno odejít sám, pokud slíbím, že budu opatrný.
943565	Assaggiate questa salsa.	1665195	Zkuste tuhle omáčku.
945440	È diventato irritato.	1663795	Byl podrážděn.
945444	Non c'era nessuno nella stanza.	2206849	V místnosti nikdo nebyl.
946303	Questa vicenda è tanto fumo e niente arrosto.	1664391	Tento příběh je samý kouř, ale žádný oheň.
948291	Questa assicurazione copre tutto.	2268342	Toto pojištění pokrývá vše.
965457	Che cosa sia la memoria è oggi chiaro a tutti quelli che hanno un minimo di dimestichezza con il computer.	1657775	Co je paměť je dnes jasné všem, kdož jsou minimálně spřízněni s počítačem.
974023	L'insegnante gli permise di andare a casa.	1663805	Učitel mu dovolil jít domů.
977444	Il piombo è un metallo.	2207006	Olovo je kov.
978402	Potrò raccontarlo ai nipoti, un giorno, e dire: "Io c'ero!".	1505662	Jednoho dne to budu moci vyprávět vnoučatům a říci: „Byl jsem tam!“.
984057	Solo tu puoi rispondere alla domanda.	1665209	Pouze ty můžeš odpovědět na tu otázku.
984139	Può portarci il conto, per favore?	2219016	Můžete nám přinést účet, prosím?
989702	Il treno da Ginevra arriverà alla stazione.	1497979	Vlak ze Ženevy přijede do stanice.
991607	Vado a comprare una macchina fotografica per mia figlia.	2196531	Jdu koupit fotoaparát pro svou dceru.
991680	C'erano dei grandi alberi intorno allo stagno.	2196562	V okolí rybníka bývaly veliké stromy.
991702	Improvvisamente le spesse nubi nascosero il sole.	1502478	Hustá oblaka náhle zakryla slunce.
991740	Se chiedete a un matematico se è adulto o minorenne, non sorprendetevi se risponde "sì".	1499758	Pokud se zeptáte matematika, jestli je dospělý, nebo ještě nezletilý, nepřekvapí vás, když odpoví „ano“.
996107	La tartaruga è un animale longevo.	2196237	Želva je dlouhožijící tvor.
996668	Questo è un gufo notturno.	1657231	Tohle je noční sova.
996817	Bisogna fare molta propaganda.	1501561	Je třeba provést rozsáhlou propagandu.
997307	Ho voglia di mangiare qualche caldarrosta.	1691963	Toužím sníst nějaké pečené kaštany.
997349	Lei è una campionessa di scherma.	2196536	Ona je přebornicí v šermu.
997445	Facciamo qualche capriola?	1663823	Uděláme nějaký přemet?
997457	Il paese ha sofferto per una grossa carestia.	1662055	Země trpěla velkým hladomorem.
997825	Questo maccherone è al dente.	1505710	Tento makarón je na skus.
998195	Mia nonna vive da sola.	1698118	Moje babička žije sama.
999584	Resta da fare un lungo tratto di strada.	2219011	Zbývá postavit dlouhý úsek silnice.
1000827	Il gatto mangia.	3507648	Kočka jí.
1003887	Prendi questo o quello.	1497941	Vezmi si tohle nebo tamto.
1004021	Verrò quando avrò finito i miei compiti.	1662078	Přijdu, až dodělám své domácí úkoly.
1005769	Non l'ho ancora sentita.	1497972	Ještě jsem ho neslyšela.
